order_id,timestamp,warehouse_id,city,hour,day_of_week,month,is_weekend,n_items,basket_value_eur,has_heavy_items,primary_category,active_orders,warehouse_utilization,available_riders,rider_utilization,distance_km,temperature_c,is_raining,rain_intensity_mm,wind_speed_kmh,pick_time_min,rider_wait_min,travel_time_min,delivery_time_min,promised_time_min,promise_kept
ORD-002020,2025-02-18 10:28:47,BER-01,Berlin,10,1,2,0,6,19.15,0,snacks,27,0.338,1,13.5,1.68,-9.8,0,0.0,10.1,4.1,0.4,3.7,8.2,10,1
ORD-002021,2025-02-18 11:45:20,BER-01,Berlin,11,1,2,0,3,12.72,1,beverages,24,0.3,4,4.8,2.61,-3.6,0,0.0,6.1,5.2,0.4,7.0,18.5,15,0
ORD-002022,2025-02-18 12:03:13,DUS-01,Düsseldorf,12,1,2,0,1,2.5,1,alcohol,48,0.96,5,8.0,1.7,-7.9,0,0.0,8.7,5.1,0.1,6.8,12.0,15,1
ORD-002023,2025-02-18 12:17:51,CGN-01,Cologne,12,1,2,0,4,17.89,1,meat_fish,34,0.618,5,5.667,0.5,-2.2,0,0.0,14.8,5.9,0.1,1.8,7.8,10,1
ORD-002024,2025-02-18 13:01:31,BER-02,Berlin,13,1,2,0,3,13.66,0,beverages,33,0.55,4,6.6,3.04,-2.3,0,0.0,13.2,4.5,0.5,11.2,16.2,15,0
ORD-002025,2025-02-18 13:07:06,HAM-01,Hamburg,13,1,2,0,3,9.04,0,beverages,51,0.729,5,8.5,2.9,-3.4,0,0.0,10.0,5.8,0.2,8.8,14.8,15,1
ORD-002026,2025-02-18 13:12:31,CGN-01,Cologne,13,1,2,0,1,2.84,1,alcohol,42,0.764,5,7.0,1.66,-5.7,0,0.0,24.7,5.3,0.6,5.7,11.6,10,0
ORD-002027,2025-02-18 13:41:05,BER-01,Berlin,13,1,2,0,5,17.5,1,meat_fish,57,0.712,11,4.75,3.57,-5.6,0,0.0,13.4,5.6,0.3,10.2,16.1,15,0
ORD-002028,2025-02-18 13:46:07,BER-01,Berlin,13,1,2,0,7,21.53,0,meat_fish,78,0.975,9,7.8,1.44,-2.3,1,8.8,12.7,7.4,0.2,7.1,14.7,15,1
ORD-002029,2025-02-18 13:56:17,MUC-01,Munich,13,1,2,0,6,19.09,0,frozen,71,0.947,9,7.1,0.3,-3.2,1,4.8,14.4,6.4,0.2,1.5,8.1,10,1
ORD-002030,2025-02-18 14:17:15,BER-01,Berlin,14,1,2,0,4,6.33,0,frozen,51,0.638,8,5.667,1.73,-2.0,0,0.0,14.9,4.6,0.1,6.6,11.3,10,0
ORD-002031,2025-02-18 15:04:35,BER-02,Berlin,15,1,2,0,5,14.47,0,bakery,25,0.417,5,4.167,2.08,-2.4,0,0.0,8.8,4.5,0.5,6.2,22.1,25,1
ORD-002032,2025-02-18 15:29:20,BER-02,Berlin,15,1,2,0,1,2.5,0,bakery,13,0.217,1,6.5,3.38,-1.7,0,0.0,10.7,3.2,0.4,10.4,14.0,15,1
ORD-002033,2025-02-18 16:58:26,CGN-01,Cologne,16,1,2,0,3,8.57,0,meat_fish,14,0.255,1,7.0,1.96,-5.0,0,0.0,8.0,4.5,10.2,4.9,19.6,15,0
ORD-002034,2025-02-18 17:04:59,BER-01,Berlin,17,1,2,0,6,20.0,0,alcohol,29,0.362,2,9.667,0.75,-5.2,0,0.0,18.4,5.7,4.2,1.5,11.4,10,0
ORD-002035,2025-02-18 17:10:08,BER-01,Berlin,17,1,2,0,7,18.53,0,snacks,30,0.375,3,7.5,1.59,-9.6,0,0.0,15.1,5.7,0.0,8.2,13.9,15,1
ORD-002036,2025-02-18 17:12:13,BER-01,Berlin,17,1,2,0,5,11.64,0,meat_fish,24,0.3,4,4.8,2.43,-9.0,0,0.0,10.0,3.0,0.0,8.7,11.7,10,0
ORD-002037,2025-02-18 17:34:15,BER-02,Berlin,17,1,2,0,4,15.68,0,personal_care,16,0.267,1,8.0,1.32,-2.3,1,2.3,13.8,2.5,3.7,6.1,12.3,15,1
ORD-002038,2025-02-18 17:49:35,BER-02,Berlin,17,1,2,0,6,19.3,0,snacks,19,0.317,3,4.75,2.47,-3.5,0,0.0,15.7,5.2,0.2,12.4,17.8,15,0
ORD-002039,2025-02-18 18:06:00,BER-02,Berlin,18,1,2,0,4,9.98,1,personal_care,53,0.883,5,8.833,1.52,-2.0,0,0.0,23.6,5.3,0.7,7.8,13.8,15,1
ORD-002040,2025-02-18 18:08:45,HAM-01,Hamburg,18,1,2,0,5,14.34,0,snacks,58,0.829,9,5.8,1.04,-10.7,1,0.8,14.9,6.3,0.5,8.3,15.1,15,0
ORD-002041,2025-02-18 18:27:58,BER-02,Berlin,18,1,2,0,4,15.55,0,dairy,59,0.983,6,8.429,0.3,-3.6,0,0.0,7.8,6.0,0.1,1.5,7.6,10,1
ORD-002042,2025-02-18 19:20:21,BER-01,Berlin,19,1,2,0,5,21.62,1,alcohol,70,0.875,5,11.667,1.03,-2.3,0,0.0,7.1,6.9,0.1,5.6,12.6,15,1
ORD-002043,2025-02-18 19:22:34,MUC-01,Munich,19,1,2,0,3,8.81,1,frozen,54,0.72,5,9.0,1.62,-2.7,1,2.6,6.5,6.1,0.3,8.0,14.4,15,1
ORD-002044,2025-02-18 19:41:00,DUS-01,Düsseldorf,19,1,2,0,4,16.25,0,beverages,37,0.74,2,12.333,1.08,-3.9,0,0.0,12.5,5.2,2.6,4.6,12.4,15,1
ORD-002045,2025-02-18 19:54:30,MUC-01,Munich,19,1,2,0,4,13.48,1,snacks,48,0.64,7,6.0,1.05,-3.3,0,0.0,11.5,5.8,0.9,4.6,11.3,10,0
ORD-002046,2025-02-18 20:17:26,CGN-01,Cologne,20,1,2,0,10,30.9,0,bakery,44,0.8,7,5.5,1.48,-9.1,0,0.0,8.8,8.9,0.5,3.0,12.4,15,1
ORD-002047,2025-02-18 20:26:30,DUS-01,Düsseldorf,20,1,2,0,4,9.02,0,meat_fish,45,0.9,4,9.0,2.99,-6.3,1,9.4,9.2,4.4,0.2,15.3,26.5,25,0
ORD-002048,2025-02-18 20:34:07,BER-01,Berlin,20,1,2,0,7,9.55,1,snacks,60,0.75,11,5.0,0.6,-0.6,0,0.0,15.6,6.6,0.0,3.4,10.0,10,1
ORD-002049,2025-02-18 21:41:27,HAM-01,Hamburg,21,1,2,0,7,29.08,0,meat_fish,65,0.929,7,8.125,2.16,-6.9,0,0.0,19.1,7.2,0.2,7.7,15.1,15,0
ORD-002050,2025-02-18 21:57:28,MUC-01,Munich,21,1,2,0,7,13.19,0,dairy,68,0.907,9,6.8,2.81,-8.6,0,0.0,18.7,7.2,0.1,12.0,19.3,15,0
ORD-002051,2025-02-18 22:10:56,BER-02,Berlin,22,1,2,0,3,11.82,0,beverages,18,0.3,4,3.6,0.5,-6.4,1,7.8,23.0,3.7,0.8,1.6,6.1,10,1
ORD-002052,2025-02-18 22:53:36,MUC-01,Munich,22,1,2,0,5,14.27,0,household,31,0.413,4,6.2,0.81,-1.9,0,0.0,15.1,4.8,0.1,2.5,7.4,10,1
ORD-002053,2025-02-18 22:59:11,MUC-01,Munich,22,1,2,0,10,31.21,0,personal_care,26,0.347,4,5.2,3.52,-7.9,1,5.8,18.9,6.0,0.8,13.3,24.4,25,1
ORD-002054,2025-02-18 22:59:29,CGN-01,Cologne,22,1,2,0,4,7.9,0,household,7,0.127,2,2.333,1.3,-5.9,1,1.6,25.3,4.5,1.7,6.7,12.9,15,1
ORD-002055,2025-02-18 23:10:35,CGN-01,Cologne,23,1,2,0,7,8.67,0,snacks,19,0.345,3,4.75,1.49,-3.2,1,1.0,24.6,3.5,0.6,7.4,11.5,10,0
ORD-002056,2025-02-19 06:27:03,BER-01,Berlin,6,2,2,0,6,12.41,1,fresh_produce,27,0.338,4,5.4,3.92,-6.4,0,0.0,13.5,5.0,0.6,14.9,20.5,25,1
ORD-002057,2025-02-19 08:46:00,BER-01,Berlin,8,2,2,0,3,9.43,1,dairy,29,0.362,5,4.833,1.07,-3.9,0,0.0,5.7,4.5,0.0,3.6,8.1,10,1
ORD-002058,2025-02-19 09:11:52,BER-02,Berlin,9,2,2,0,6,20.29,1,dairy,27,0.45,4,5.4,3.45,-8.4,0,0.0,12.4,6.6,0.2,17.0,23.8,25,1
ORD-002059,2025-02-19 10:52:45,BER-02,Berlin,10,2,2,0,4,17.91,1,frozen,30,0.5,4,6.0,2.56,-9.7,0,0.0,7.9,5.9,0.2,9.6,22.7,25,1
ORD-002060,2025-02-19 11:03:26,MUC-01,Munich,11,2,2,0,8,21.71,0,fresh_produce,28,0.373,3,7.0,0.3,-3.4,0,0.0,9.1,5.9,2.7,1.5,10.1,10,0
ORD-002061,2025-02-19 11:19:46,BER-02,Berlin,11,2,2,0,5,17.53,0,frozen,20,0.333,1,10.0,0.96,-6.1,0,0.0,20.5,3.6,1.5,2.8,7.9,10,1
ORD-002062,2025-02-19 11:55:23,DUS-01,Düsseldorf,11,2,2,0,7,20.72,0,meat_fish,19,0.38,3,4.75,1.35,-5.5,0,0.0,5.9,4.1,0.6,4.1,13.3,15,1
ORD-002063,2025-02-19 12:35:16,BER-01,Berlin,12,2,2,0,5,7.87,0,bakery,80,1.0,13,5.714,0.5,-9.2,0,0.0,5.3,6.7,0.2,1.5,17.1,15,0
ORD-002064,2025-02-19 12:46:42,BER-02,Berlin,12,2,2,0,7,13.0,0,household,41,0.683,8,4.556,3.35,-10.6,0,0.0,14.9,6.9,0.1,13.0,20.0,25,1
ORD-002065,2025-02-19 13:04:06,CGN-01,Cologne,13,2,2,0,9,21.36,0,alcohol,49,0.891,5,8.167,4.42,-3.3,1,1.0,3.2,8.6,0.1,14.7,23.4,25,1
ORD-002066,2025-02-19 13:12:16,MUC-01,Munich,13,2,2,0,5,14.79,0,personal_care,72,0.96,7,9.0,1.74,-7.5,0,0.0,5.1,6.2,1.4,5.4,13.0,15,1
ORD-002067,2025-02-19 13:39:43,MUC-01,Munich,13,2,2,0,7,29.06,0,frozen,53,0.707,9,5.3,2.02,-1.8,0,0.0,14.5,7.3,0.1,7.6,15.0,15,1
ORD-002068,2025-02-19 14:08:40,MUC-01,Munich,14,2,2,0,5,19.2,1,alcohol,39,0.52,8,4.333,1.44,-6.0,0,0.0,14.8,5.0,0.1,5.0,10.1,10,0
ORD-002069,2025-02-19 14:17:41,BER-02,Berlin,14,2,2,0,3,5.53,0,dairy,35,0.583,6,5.0,1.72,-4.4,0,0.0,3.9,3.2,0.0,3.4,6.6,10,1
ORD-002070,2025-02-19 14:40:09,CGN-01,Cologne,14,2,2,0,3,6.15,0,frozen,43,0.782,5,7.167,4.66,-5.3,0,0.0,7.4,4.6,0.2,12.9,27.7,25,0
ORD-002071,2025-02-19 15:21:50,HAM-01,Hamburg,15,2,2,0,9,40.08,0,beverages,20,0.286,2,6.667,1.44,-8.6,0,0.0,6.4,6.9,0.1,6.1,13.1,15,1
ORD-002072,2025-02-19 15:25:50,BER-01,Berlin,15,2,2,0,7,23.99,1,meat_fish,17,0.212,1,8.5,0.72,-0.6,0,0.0,8.8,5.9,3.1,2.5,11.5,10,0
ORD-002073,2025-02-19 16:26:58,BER-01,Berlin,16,2,2,0,9,28.0,0,dairy,21,0.262,2,7.0,2.5,-3.3,1,0.7,12.8,5.8,0.5,10.3,16.6,15,0
ORD-002074,2025-02-19 16:38:51,CGN-01,Cologne,16,2,2,0,5,11.81,1,alcohol,16,0.291,1,8.0,0.65,-8.8,0,0.0,9.2,4.4,3.7,4.2,12.3,15,1
ORD-002075,2025-02-19 17:08:15,BER-02,Berlin,17,2,2,0,5,16.94,0,household,11,0.183,1,5.5,1.59,-8.2,0,0.0,11.5,4.6,1.9,6.0,12.5,15,1
ORD-002076,2025-02-19 17:26:43,CGN-01,Cologne,17,2,2,0,1,5.1,1,snacks,13,0.236,2,4.333,1.94,-3.7,0,0.0,16.2,4.0,3.6,10.5,21.9,25,1
ORD-002077,2025-02-19 18:07:14,MUC-01,Munich,18,2,2,0,3,5.46,0,personal_care,52,0.693,10,4.727,2.47,-8.2,1,3.1,10.7,5.8,0.1,12.4,18.3,15,0
ORD-002078,2025-02-19 18:14:15,BER-02,Berlin,18,2,2,0,3,9.26,1,household,50,0.833,4,10.0,3.07,-9.0,0,0.0,7.4,5.8,0.8,14.4,21.0,25,1
ORD-002079,2025-02-19 19:01:05,BER-01,Berlin,19,2,2,0,5,9.31,0,snacks,62,0.775,7,7.75,2.84,-10.7,0,0.0,24.6,4.7,0.7,16.5,21.9,25,1
ORD-002080,2025-02-19 19:11:39,CGN-01,Cologne,19,2,2,0,4,10.37,0,fresh_produce,43,0.782,9,4.3,1.61,-2.8,0,0.0,4.6,5.8,0.3,5.9,12.0,15,1
ORD-002081,2025-02-19 19:26:50,MUC-01,Munich,19,2,2,0,4,13.4,0,frozen,59,0.787,7,7.375,2.28,-7.2,1,7.8,9.6,5.3,0.1,12.0,17.4,15,0
ORD-002082,2025-02-19 19:35:49,BER-02,Berlin,19,2,2,0,6,10.46,0,fresh_produce,43,0.717,7,5.375,0.7,-6.1,0,0.0,6.6,5.7,0.4,4.3,10.4,10,0
ORD-002083,2025-02-19 19:39:55,HAM-01,Hamburg,19,2,2,0,3,12.92,0,personal_care,49,0.7,9,4.9,1.72,-2.1,0,0.0,7.6,4.4,0.1,7.2,11.7,10,0
ORD-002084,2025-02-19 19:50:07,MUC-01,Munich,19,2,2,0,7,14.96,0,snacks,55,0.733,7,6.875,0.82,-8.7,0,0.0,9.5,9.1,0.1,5.4,14.6,15,1
ORD-002085,2025-02-19 20:29:03,BER-01,Berlin,20,2,2,0,4,15.02,0,bakery,80,1.0,16,4.706,0.81,-2.7,1,0.8,4.5,7.2,0.1,2.0,9.3,10,1
ORD-002086,2025-02-19 20:35:52,MUC-01,Munich,20,2,2,0,4,16.49,0,alcohol,54,0.72,5,9.0,3.1,-10.4,0,0.0,13.5,3.8,0.7,10.2,14.7,15,1
ORD-002087,2025-02-19 20:57:49,MUC-01,Munich,20,2,2,0,4,19.87,0,fresh_produce,48,0.64,8,5.333,3.16,-3.8,0,0.0,13.4,5.0,0.0,11.2,16.2,15,0
ORD-002088,2025-02-19 21:31:40,BER-01,Berlin,21,2,2,0,3,11.03,1,beverages,53,0.662,4,10.6,2.86,-7.5,1,5.3,7.8,5.8,0.2,10.1,16.1,15,0
ORD-002089,2025-02-19 21:38:54,CGN-01,Cologne,21,2,2,0,7,19.88,0,dairy,39,0.709,6,5.571,1.51,-7.7,0,0.0,5.9,6.6,0.0,5.9,12.5,15,1
ORD-002090,2025-02-19 22:53:05,CGN-01,Cologne,22,2,2,0,5,19.71,0,fresh_produce,11,0.2,1,5.5,2.04,-2.3,0,0.0,6.5,3.6,7.7,7.0,18.3,15,0
ORD-002091,2025-02-19 22:58:32,BER-02,Berlin,22,2,2,0,4,8.31,1,dairy,21,0.35,2,7.0,1.88,-7.3,1,5.7,12.4,5.3,0.1,6.4,11.8,10,0
ORD-002092,2025-02-20 06:19:41,BER-01,Berlin,6,3,2,0,5,20.29,0,beverages,37,0.462,8,4.111,2.64,-6.3,0,0.0,14.6,4.7,0.1,10.5,15.3,15,0
ORD-002093,2025-02-20 08:02:39,MUC-01,Munich,8,3,2,0,5,21.65,0,household,33,0.44,6,4.714,0.66,-5.9,0,0.0,13.2,5.5,0.0,3.5,9.0,10,1
ORD-002094,2025-02-20 08:43:14,BER-01,Berlin,8,3,2,0,9,28.94,0,snacks,19,0.238,4,3.8,1.49,-2.6,0,0.0,10.4,5.6,0.5,5.8,11.9,10,0
ORD-002095,2025-02-20 08:59:44,CGN-01,Cologne,8,3,2,0,3,8.22,1,meat_fish,24,0.436,5,4.0,0.79,-12.0,0,0.0,5.0,4.2,0.1,4.9,9.2,10,1
ORD-002096,2025-02-20 09:07:20,HAM-01,Hamburg,9,3,2,0,5,13.88,1,snacks,27,0.386,5,4.5,0.35,-2.7,0,0.0,10.3,5.2,0.1,1.5,12.6,15,1
ORD-002097,2025-02-20 09:48:12,DUS-01,Düsseldorf,9,3,2,0,4,14.55,1,frozen,16,0.32,2,5.333,1.86,-6.0,0,0.0,22.4,4.0,0.1,6.0,10.1,10,0
ORD-002098,2025-02-20 10:25:39,MUC-01,Munich,10,3,2,0,4,7.46,1,beverages,25,0.333,2,8.333,2.08,-3.7,0,0.0,7.6,4.1,2.0,5.4,11.5,10,0
ORD-002099,2025-02-20 11:02:02,BER-02,Berlin,11,3,2,0,6,20.93,0,fresh_produce,20,0.333,2,6.667,2.94,-0.5,0,0.0,4.1,4.7,1.5,11.7,17.9,15,0
ORD-002100,2025-02-20 11:17:07,HAM-01,Hamburg,11,3,2,0,3,5.67,0,snacks,27,0.386,2,9.0,1.65,-6.4,0,0.0,11.7,3.9,2.0,5.0,10.9,10,0
ORD-002101,2025-02-20 11:35:41,HAM-01,Hamburg,11,3,2,0,6,16.99,0,fresh_produce,33,0.471,6,4.714,0.91,-5.6,0,0.0,7.5,7.0,0.8,3.5,11.3,10,0
ORD-002102,2025-02-20 12:30:47,CGN-01,Cologne,12,3,2,0,2,3.16,1,dairy,35,0.636,3,8.75,0.33,-1.8,1,0.8,8.9,4.8,0.2,2.9,12.8,15,1
ORD-002103,2025-02-20 12:35:18,CGN-01,Cologne,12,3,2,0,3,11.37,0,personal_care,43,0.782,7,5.375,0.74,-1.1,0,0.0,6.6,5.4,0.8,1.5,7.7,10,1
ORD-002104,2025-02-20 12:38:57,MUC-01,Munich,12,3,2,0,8,27.64,1,bakery,64,0.853,9,6.4,0.44,3.8,0,0.0,6.3,8.0,0.0,1.5,9.5,10,1
ORD-002105,2025-02-20 13:02:00,BER-02,Berlin,13,3,2,0,3,12.65,1,dairy,54,0.9,7,6.75,5.5,-4.7,0,0.0,11.0,6.5,0.1,18.8,25.4,25,0
ORD-002106,2025-02-20 13:04:51,HAM-01,Hamburg,13,3,2,0,6,16.49,1,dairy,66,0.943,4,13.2,0.77,1.6,0,0.0,5.9,9.2,1.6,1.7,12.5,15,1
ORD-002107,2025-02-20 13:22:39,BER-01,Berlin,13,3,2,0,7,10.08,0,meat_fish,66,0.825,7,8.25,1.28,-2.7,1,5.0,8.6,4.7,0.3,5.4,10.4,10,0
ORD-002108,2025-02-20 14:04:31,BER-02,Berlin,14,3,2,0,4,10.15,0,personal_care,40,0.667,6,5.714,1.06,-1.8,0,0.0,10.8,5.6,0.1,2.3,8.0,10,1
ORD-002109,2025-02-20 14:26:57,BER-02,Berlin,14,3,2,0,7,24.06,0,frozen,42,0.7,8,4.667,1.44,-6.9,0,0.0,7.9,7.8,0.3,2.4,10.5,10,0
ORD-002110,2025-02-20 15:32:00,BER-01,Berlin,15,3,2,0,3,7.09,0,household,24,0.3,1,12.0,0.57,-3.9,0,0.0,6.4,3.8,2.6,2.4,19.6,15,0
ORD-002111,2025-02-20 17:14:16,DUS-01,Düsseldorf,17,3,2,0,3,3.34,0,beverages,15,0.3,2,5.0,0.3,-6.1,0,0.0,23.4,2.3,1.0,2.8,6.1,10,1
ORD-002112,2025-02-20 17:44:25,BER-01,Berlin,17,3,2,0,7,12.89,1,alcohol,40,0.5,5,6.667,0.94,-1.1,1,1.5,15.2,5.5,0.5,7.0,13.0,15,1
ORD-002113,2025-02-20 17:54:23,MUC-01,Munich,17,3,2,0,7,10.1,0,snacks,19,0.253,1,9.5,0.87,-8.7,0,0.0,8.5,6.9,1.3,4.5,12.7,15,1
ORD-002114,2025-02-20 17:59:44,HAM-01,Hamburg,17,3,2,0,6,25.96,0,frozen,21,0.3,2,7.0,2.37,-3.8,1,1.8,7.8,4.2,2.3,12.5,19.0,15,0
ORD-002115,2025-02-20 18:24:15,CGN-01,Cologne,18,3,2,0,4,19.23,0,frozen,43,0.782,3,10.75,3.73,-7.3,1,3.0,13.4,5.2,0.2,20.0,28.6,25,0
ORD-002116,2025-02-20 18:42:11,CGN-01,Cologne,18,3,2,0,7,27.22,0,beverages,52,0.945,8,5.778,0.55,-10.6,0,0.0,10.1,6.7,0.0,4.1,10.8,10,0
ORD-002117,2025-02-20 19:22:56,CGN-01,Cologne,19,3,2,0,8,16.11,0,frozen,38,0.691,5,6.333,1.16,-4.9,1,0.7,5.6,5.6,0.5,6.2,12.3,15,1
ORD-002118,2025-02-20 19:28:03,HAM-01,Hamburg,19,3,2,0,6,7.75,0,bakery,52,0.743,6,7.429,4.23,-5.2,0,0.0,11.9,5.7,1.2,21.0,27.9,25,0
ORD-002119,2025-02-20 19:39:40,CGN-01,Cologne,19,3,2,0,3,7.08,0,alcohol,37,0.673,3,9.25,1.12,-4.9,0,0.0,5.5,5.4,0.8,2.9,9.1,10,1
ORD-002120,2025-02-20 19:41:07,BER-01,Berlin,19,3,2,0,4,10.65,0,bakery,57,0.712,11,4.75,3.13,-7.4,0,0.0,6.6,4.4,1.0,16.1,21.5,25,1
ORD-002121,2025-02-20 19:46:01,HAM-01,Hamburg,19,3,2,0,3,2.6,0,fresh_produce,66,0.943,10,6.0,3.32,-1.0,1,0.2,11.5,6.2,0.1,17.1,23.4,25,1
ORD-002122,2025-02-20 19:49:16,DUS-01,Düsseldorf,19,3,2,0,7,13.26,0,bakery,41,0.82,3,10.25,2.74,-8.0,0,0.0,13.1,6.1,1.9,16.7,24.7,25,1
ORD-002123,2025-02-20 20:10:49,DUS-01,Düsseldorf,20,3,2,0,6,14.3,0,fresh_produce,30,0.6,6,4.286,1.97,-3.7,0,0.0,11.9,4.7,0.4,5.0,10.1,10,0
ORD-002124,2025-02-20 20:12:56,BER-01,Berlin,20,3,2,0,6,17.81,1,beverages,63,0.788,7,7.875,1.96,-6.4,0,0.0,41.7,6.9,0.0,8.7,15.6,15,0
ORD-002125,2025-02-20 20:24:02,MUC-01,Munich,20,3,2,0,4,13.38,0,fresh_produce,72,0.96,11,6.0,0.82,-7.1,0,0.0,9.1,5.9,0.3,2.2,8.4,10,1
ORD-002126,2025-02-20 20:32:20,BER-02,Berlin,20,3,2,0,4,15.32,0,snacks,34,0.567,5,5.667,0.57,-6.5,0,0.0,13.6,4.8,0.0,1.5,6.3,10,1
ORD-002127,2025-02-20 20:35:43,MUC-01,Munich,20,3,2,0,4,21.58,0,snacks,48,0.64,6,6.857,0.76,-0.4,1,0.4,8.0,4.6,0.3,1.5,6.4,10,1
ORD-002128,2025-02-20 20:53:55,CGN-01,Cologne,20,3,2,0,10,25.06,1,bakery,38,0.691,2,12.667,0.31,-6.0,0,0.0,16.1,9.2,0.0,1.5,10.7,10,0
ORD-002129,2025-02-20 21:15:20,BER-01,Berlin,21,3,2,0,5,13.3,0,beverages,67,0.838,4,13.4,0.66,-8.7,0,0.0,8.0,6.6,0.2,1.5,8.3,10,1
ORD-002130,2025-02-20 21:26:26,CGN-01,Cologne,21,3,2,0,4,20.61,1,snacks,34,0.618,6,4.857,1.15,-6.7,0,0.0,4.7,6.6,2.1,3.6,12.3,15,1
ORD-002131,2025-02-20 21:45:20,BER-02,Berlin,21,3,2,0,5,19.77,0,beverages,60,1.0,11,5.0,2.52,-0.6,1,4.6,11.9,6.9,0.1,7.2,20.3,25,1
ORD-002132,2025-02-20 21:45:52,DUS-01,Düsseldorf,21,3,2,0,4,11.66,1,dairy,50,1.0,8,5.556,1.61,-5.6,0,0.0,9.0,7.1,0.1,6.0,13.2,15,1
ORD-002133,2025-02-20 21:53:45,DUS-01,Düsseldorf,21,3,2,0,5,12.94,1,fresh_produce,50,1.0,7,6.25,2.65,-7.7,0,0.0,17.4,9.1,0.1,8.4,17.6,15,0
ORD-002134,2025-02-21 00:46:56,BER-01,Berlin,0,4,2,0,7,18.88,0,fresh_produce,19,0.238,3,4.75,0.89,-6.7,1,2.5,5.0,6.9,3.8,2.9,13.6,15,1
ORD-002135,2025-02-21 07:40:48,MUC-01,Munich,7,4,2,0,2,6.4,0,bakery,23,0.307,2,7.667,1.35,-2.1,1,0.0,9.0,3.7,2.6,5.5,11.8,10,0
ORD-002136,2025-02-21 08:12:49,BER-02,Berlin,8,4,2,0,5,15.6,0,personal_care,23,0.383,3,5.75,2.71,-2.8,0,0.0,7.7,4.9,0.7,12.5,18.1,15,0
ORD-002137,2025-02-21 09:00:46,BER-01,Berlin,9,4,2,0,5,16.32,0,beverages,27,0.338,3,6.75,0.39,-6.3,0,0.0,11.7,3.5,2.1,2.4,8.0,10,1
ORD-002138,2025-02-21 09:25:14,DUS-01,Düsseldorf,9,4,2,0,3,8.65,1,frozen,23,0.46,3,5.75,0.97,-5.0,1,3.8,10.5,5.0,0.7,6.5,12.2,15,1
ORD-002139,2025-02-21 10:06:05,BER-01,Berlin,10,4,2,0,6,9.43,0,fresh_produce,15,0.188,3,3.75,0.3,-6.2,1,6.9,4.8,5.1,1.8,1.8,8.7,10,1
ORD-002140,2025-02-21 11:06:26,HAM-01,Hamburg,11,4,2,0,3,7.25,1,household,27,0.386,4,5.4,1.55,-7.7,0,0.0,8.6,3.8,1.7,4.7,10.2,10,0
ORD-002141,2025-02-21 11:09:00,DUS-01,Düsseldorf,11,4,2,0,4,6.46,0,frozen,14,0.28,1,7.0,2.78,-7.9,0,0.0,4.3,3.8,6.1,8.8,18.7,15,0
ORD-002142,2025-02-21 11:22:01,BER-01,Berlin,11,4,2,0,6,22.48,0,frozen,25,0.312,2,8.333,0.99,-5.8,0,0.0,4.9,4.3,0.5,4.1,8.9,10,1
ORD-002143,2025-02-21 11:36:39,MUC-01,Munich,11,4,2,0,8,25.7,0,bakery,12,0.16,1,6.0,0.48,-6.9,0,0.0,12.3,4.1,8.5,1.5,14.1,15,1
ORD-002144,2025-02-21 11:50:29,MUC-01,Munich,11,4,2,0,4,11.76,0,dairy,28,0.373,3,7.0,0.53,-5.3,0,0.0,12.6,2.5,1.5,1.5,5.5,10,1
ORD-002145,2025-02-21 12:04:31,CGN-01,Cologne,12,4,2,0,4,15.12,0,alcohol,28,0.509,7,3.5,1.15,0.2,1,4.7,11.2,4.8,0.0,2.9,7.7,10,1
ORD-002146,2025-02-21 12:04:33,CGN-01,Cologne,12,4,2,0,4,8.44,0,dairy,47,0.855,6,6.714,2.68,-6.9,0,0.0,10.1,5.4,0.5,7.8,13.7,15,1
ORD-002147,2025-02-21 12:24:34,HAM-01,Hamburg,12,4,2,0,7,13.16,0,meat_fish,43,0.614,2,14.333,0.78,-10.7,0,0.0,6.4,6.3,3.9,3.7,21.8,25,1
ORD-002148,2025-02-21 12:46:08,CGN-01,Cologne,12,4,2,0,6,13.71,0,alcohol,41,0.745,7,5.125,1.15,-3.5,0,0.0,16.3,5.6,1.3,4.5,11.4,10,0
ORD-002149,2025-02-21 12:55:40,DUS-01,Düsseldorf,12,4,2,0,1,2.5,0,alcohol,45,0.9,7,5.625,4.06,-2.1,0,0.0,9.9,2.4,0.1,9.5,12.0,15,1
ORD-002150,2025-02-21 12:58:34,DUS-01,Düsseldorf,12,4,2,0,5,16.25,1,fresh_produce,37,0.74,6,5.286,1.05,-8.1,1,0.5,12.0,8.0,0.0,5.0,13.0,15,1
ORD-002151,2025-02-21 13:06:54,HAM-01,Hamburg,13,4,2,0,6,17.98,1,dairy,44,0.629,8,4.889,2.65,-4.8,0,0.0,12.1,5.2,0.1,8.4,13.7,15,1
ORD-002152,2025-02-21 13:34:27,MUC-01,Munich,13,4,2,0,6,25.12,0,bakery,45,0.6,4,9.0,1.21,-6.6,0,0.0,8.0,6.1,0.2,3.0,9.3,10,1
ORD-002153,2025-02-21 13:58:14,MUC-01,Munich,13,4,2,0,4,10.66,0,personal_care,65,0.867,9,6.5,2.0,1.0,0,0.0,9.1,4.6,0.1,8.0,19.4,15,0
ORD-002154,2025-02-21 15:54:44,CGN-01,Cologne,15,4,2,0,6,12.02,0,fresh_produce,14,0.255,2,4.667,2.27,-2.8,1,1.7,19.7,3.5,0.6,9.2,13.3,15,1
